time/total timesteps,time/fps,time/episodes,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/critic_loss,train/n_updates,train/actor_loss
632000,103,12640,50.0,6099,-71.22013777999999,0.0001,10.829011101722717,627800,24.752380561828613
632500,103,12650,50.0,6105,-71.31316509,0.0001,10.707939794063568,628400,24.74067352294922
633000,103,12660,50.0,6108,-73.17247449999999,0.0001,10.832061223983764,628800,24.79827548980713
633500,103,12670,50.0,6116,-76.21230825999999,0.0001,11.057047891616822,629400,24.83535041809082
634000,103,12680,50.0,6121,-74.62416068,0.0001,10.67799033164978,629800,24.772935428619384
634500,103,12690,50.0,6128,-74.06430076000001,0.0001,10.810935940742493,630400,24.738552188873292
635000,103,12700,50.0,6132,-74.17098061000002,0.0001,10.920922393798827,630800,24.76293893814087
635500,103,12710,50.0,6138,-74.45291262999999,0.0001,10.914444985389709,631400,24.691685276031492
636000,103,12720,50.0,6142,-74.16000116000001,0.0001,11.04433691740036,631800,24.870894737243653
636500,103,12730,50.0,6148,-70.75694941,0.0001,11.185688066482545,632400,24.792360935211182
637000,103,12740,50.0,6151,-66.46430242999999,0.0001,11.143626403808593,632800,24.7784832572937
637500,103,12750,50.0,6158,-65.99567347,0.0001,10.957818779945374,633400,24.73685489654541
638000,103,12760,50.0,6162,-64.7701453,0.0001,11.066057696342469,633800,24.73836177825928
638500,103,12770,50.0,6168,-61.03170507,0.0001,10.862249855995179,634400,24.700859432220458
639000,103,12780,50.0,6172,-62.543682659999995,0.0001,11.089643568992615,634800,24.75780158996582
639500,103,12790,50.0,6179,-64.51715597,0.0001,11.096565351486205,635400,24.790727157592773
640000,103,12800,50.0,6184,-63.953791249999995,0.0001,11.165795316696167,635800,24.75461572647095
640500,103,12810,50.0,6189,-65.88215550999999,0.0001,11.238559947013854,636400,24.839053020477294
641000,103,12820,50.0,6194,-64.27235221,0.0001,11.215039591789246,636800,24.734589462280272
641500,103,12830,50.0,6200,-63.89881808999999,0.0001,11.24353298664093,637400,24.770091381072998
642000,103,12840,50.0,6205,-63.28170193,0.0001,11.120600357055665,637800,24.72925708770752
642500,103,12850,50.0,6212,-63.42408488999999,0.0001,11.19227076292038,638400,24.659536685943603
643000,103,12860,50.0,6217,-65.88550611000001,0.0001,11.126337909698487,638800,24.62749656677246
643500,103,12870,50.0,6224,-65.28139101,0.0001,11.169747352600098,639400,24.669288940429688
644000,103,12880,50.0,6228,-64.56630343,0.0001,11.290298056602477,639800,24.615431957244873
644500,103,12890,50.0,6235,-63.32042037,0.0001,11.247484512329102,640400,24.76375972747803
645000,103,12900,50.0,6239,-62.72600337,0.0001,11.168145537376404,640800,24.74734703063965
645500,103,12910,50.0,6244,-64.46059025000001,0.0001,11.315418963432313,641400,24.77000707626343
646000,103,12920,50.0,6248,-64.11839364,0.0001,11.06406614303589,641800,24.74704755783081
646500,103,12930,50.0,6255,-64.40045032,0.0001,11.098436527252197,642400,24.652170333862305
647000,103,12940,50.0,6259,-66.0363598,0.0001,11.283152742385864,642800,24.679847373962403
647500,103,12950,50.0,6266,-66.91376383000001,0.0001,11.41030923128128,643400,24.65630548477173
648000,103,12960,50.0,6271,-64.32777673999999,0.0001,11.193795137405395,643800,24.680359172821046
648500,103,12970,50.0,6277,-64.12434816,0.0001,11.275501093864442,644400,24.70724889755249
649000,103,12980,50.0,6281,-65.49855697999999,0.0001,11.250428647994996,644800,24.700737018585205
649500,103,12990,50.0,6287,-65.93100494000001,0.0001,11.258721854686737,645400,24.64017448425293
650000,103,13000,50.0,6292,-66.51084296,0.0001,11.455597910881043,645800,24.696946601867676
650500,103,13010,50.0,6299,-63.50201508000001,0.0001,11.274114503860474,646400,24.758884620666503
651000,103,13020,50.0,6303,-64.25820596,0.0001,11.248868203163147,646800,24.646595153808594
651500,103,13030,50.0,6309,-65.06329045999999,0.0001,11.23751941204071,647400,24.632960433959962
652000,103,13040,50.0,6314,-62.30879654999999,0.0001,11.134594802856446,647800,24.67185245513916
652500,103,13050,50.0,6320,-63.511614709999996,0.0001,11.335250301361084,648400,24.64131399154663
653000,103,13060,50.0,6324,-64.04951980000001,0.0001,11.18558232307434,648800,24.656788692474365
653500,103,13070,50.0,6330,-63.98193068999999,0.0001,11.129219398498535,649400,24.59075252532959
654000,103,13080,50.0,6335,-62.488112519999994,0.0001,11.380651803016663,649800,24.737403411865234
654500,103,13090,50.0,6340,-63.94555823999999,0.0001,11.157847137451173,650400,24.66890619277954
655000,103,13100,50.0,6344,-64.74565444,0.0001,11.153096172809601,650800,24.571813621520995
655500,103,13110,50.0,6350,-63.06118085,0.0001,11.130753664970397,651400,24.713722515106202
656000,103,13120,50.0,6354,-63.471316879999996,0.0001,11.18138491153717,651800,24.527326221466065
656500,103,13130,50.0,6362,-63.64944405999999,0.0001,11.256272387504577,652400,24.64500562667847
657000,103,13140,50.0,6366,-65.90372226000001,0.0001,11.079240143299103,652800,24.640334091186524
657500,103,13150,50.0,6373,-64.13470167,0.0001,10.99227171421051,653400,24.688429737091063
658000,103,13160,50.0,6378,-65.12768476,0.0001,11.223162574768066,653800,24.610087890625
658500,103,13170,50.0,6384,-67.51699985,0.0001,11.298792934417724,654400,24.552796802520753
659000,103,13180,50.0,6388,-66.58133132,0.0001,11.146900525093079,654800,24.631844654083253
659500,103,13190,50.0,6394,-65.17980897,0.0001,11.146515312194824,655400,24.678254013061522
660000,103,13200,50.0,6398,-65.31462206,0.0001,11.147201793193817,655800,24.561909561157226
660500,103,13210,50.0,6405,-65.81279902,0.0001,11.067009801864623,656400,24.702445259094237
661000,103,13220,50.0,6409,-65.35356362,0.0001,11.355873084068298,656800,24.54982500076294
661500,103,13230,50.0,6417,-65.17670063,0.0001,10.937937047481537,657400,24.632460861206056
662000,103,13240,50.0,6421,-63.573860620000005,0.0001,11.039463682174683,657800,24.66684631347656
662500,103,13250,50.0,6427,-65.72142086000001,0.0001,11.131780774593354,658400,24.62993158340454
663000,103,13260,50.0,6431,-67.651459,0.0001,11.3457253074646,658800,24.60343132019043
663500,103,13270,50.0,6437,-65.00062111999999,0.0001,11.06725230693817,659400,24.67953155517578
664000,103,13280,50.0,6441,-67.81144576,0.0001,11.029869122505188,659800,24.64390621185303
664500,103,13290,50.0,6447,-68.88005499,0.0001,11.351536412239074,660400,24.572794876098634
665000,103,13300,50.0,6452,-69.32168515000001,0.0001,11.097301616668702,660800,24.62467046737671
665500,103,13310,50.0,6459,-73.93294888,0.0001,11.200160348415375,661400,24.571121997833252
666000,103,13320,50.0,6462,-73.82790972000001,0.0001,11.127059512138366,661800,24.494893169403078
666500,103,13330,50.0,6469,-73.1077499,0.0001,11.245291776657105,662400,24.54080379486084
667000,103,13340,50.0,6473,-75.66968576,0.0001,11.322859506607056,662800,24.5942098236084
667500,103,13350,50.0,6479,-72.89891492999999,0.0001,11.119163432121276,663400,24.68518424987793
668000,103,13360,50.0,6483,-72.70274778,0.0001,11.164093401432037,663800,24.576655902862548
668500,103,13370,50.0,6490,-76.55120402,0.0001,11.202814059257507,664400,24.550428829193116
669000,103,13380,50.0,6494,-75.63841956000002,0.0001,11.09666152715683,664800,24.571738014221193
669500,102,13390,50.0,6501,-73.54695312,0.0001,11.183257274627685,665400,24.532099189758302
670000,102,13400,50.0,6506,-72.22127813,0.0001,11.284383220672607,665800,24.63751663208008
670500,102,13410,50.0,6512,-67.4969485,0.0001,11.454402618408203,666400,24.596829986572267
671000,102,13420,50.0,6517,-67.25344795,0.0001,11.01902114868164,666800,24.63772060394287
671500,102,13430,50.0,6523,-67.10624451,0.0001,11.112364964485169,667400,24.541134719848632
672000,102,13440,50.0,6527,-65.51087659000001,0.0001,11.26824074268341,667800,24.509336090087892
672500,102,13450,50.0,6533,-66.85119097,0.0001,11.129191932678223,668400,24.584139003753663
673000,102,13460,50.0,6538,-63.530280919999996,0.0001,11.213526935577393,668800,24.52731077194214
673500,102,13470,50.0,6544,-60.53494836000001,0.0001,11.081334524154663,669400,24.57734441757202
674000,102,13480,50.0,6548,-59.95521815,0.0001,11.097892706394196,669800,24.442946739196778
674500,102,13490,50.0,6554,-60.910801660000004,0.0001,11.180344762802124,670400,24.523521976470946
675000,102,13500,50.0,6558,-61.73446279000001,0.0001,11.287091660499573,670800,24.456733226776123
675500,102,13510,50.0,6563,-62.37597224,0.0001,11.227431149482728,671400,24.490423259735106
676000,102,13520,50.0,6567,-63.75805358999999,0.0001,10.965778312683106,671800,24.52906847000122
676500,102,13530,50.0,6573,-65.01202656999999,0.0001,11.278133149147033,672400,24.59674253463745
677000,102,13540,50.0,6578,-64.23353776,0.0001,11.291033115386963,672800,24.44899610519409
677500,102,13550,50.0,6584,-66.03593525000001,0.0001,11.324536294937134,673400,24.491182842254638
678000,102,13560,50.0,6587,-67.15888204,0.0001,11.379160852432252,673800,24.60023202896118
678500,102,13570,50.0,6594,-66.39009779999999,0.0001,11.267429480552673,674400,24.48720031738281
679000,102,13580,50.0,6599,-67.49271176,0.0001,11.129023325443267,674800,24.41272300720215
679500,102,13590,50.0,6606,-67.15796232,0.0001,11.150926384925842,675400,24.50377498626709
680000,102,13600,50.0,6610,-68.54020288000001,0.0001,11.1924205160141,675800,24.473896713256835
680500,102,13610,50.0,6617,-68.27676785,0.0001,11.327225887775421,676400,24.481476192474364
681000,102,13620,50.0,6621,-67.19155117999999,0.0001,11.31676905155182,676800,24.534956302642822
681500,102,13630,50.0,6627,-65.97541311,0.0001,11.194779067039489,677400,24.578226013183595
682000,102,13640,50.0,6631,-66.36760394,0.0001,11.342590718269348,677800,24.519154491424562
682500,102,13650,50.0,6638,-66.77847297000001,0.0001,11.324967584609986,678400,24.44052541732788
683000,102,13660,50.0,6641,-65.18853795999999,0.0001,11.331412215232849,678800,24.495775680541993
683500,102,13670,50.0,6648,-65.84756881999999,0.0001,11.337597599029541,679400,24.531527156829835
684000,102,13680,50.0,6653,-63.136946480000006,0.0001,11.236192011833191,679800,24.39683485031128
684500,102,13690,50.0,6658,-62.11025885000001,0.0001,11.179763979911804,680400,24.410368461608886
685000,102,13700,50.0,6663,-60.59910046,0.0001,11.30599259853363,680800,24.398235511779784
685500,102,13710,50.0,6669,-62.965297209999996,0.0001,11.154890806674958,681400,24.449659690856933
686000,102,13720,50.0,6673,-62.578736770000006,0.0001,11.238823432922363,681800,24.4513134765625
686500,102,13730,50.0,6680,-64.32995866999998,0.0001,11.478271570205688,682400,24.52171813964844
687000,102,13740,50.0,6684,-64.47849581,0.0001,11.496887903213501,682800,24.39310422897339
687500,102,13750,50.0,6690,-60.79849275999999,0.0001,11.203634839057923,683400,24.50766778945923
688000,102,13760,50.0,6694,-61.78302696000001,0.0001,11.08448765039444,683800,24.52893003463745
688500,102,13770,50.0,6700,-62.43995164,0.0001,11.291122982501983,684400,24.378388042449952
689000,102,13780,50.0,6705,-67.0283495,0.0001,11.537558255195618,684800,24.415150775909424
689500,102,13790,50.0,6711,-68.4543725,0.0001,11.319292759895324,685400,24.46944467544556
690000,102,13800,50.0,6715,-69.07164043999998,0.0001,11.58041567325592,685800,24.448298206329344
690500,102,13810,50.0,6721,-66.89407182,0.0001,11.434940977096558,686400,24.388934478759765
691000,102,13820,50.0,6726,-68.44859294,0.0001,11.463914294242858,686800,24.47563482284546
691500,102,13830,50.0,6732,-67.06640239000001,0.0001,11.349109270572662,687400,24.371581039428712
692000,102,13840,50.0,6736,-70.48620703,0.0001,11.627999587059021,687800,24.47721950531006
692500,102,13850,50.0,6741,-72.06036993000001,0.0001,11.435465853214264,688400,24.3643111038208
693000,102,13860,50.0,6746,-72.66926047,0.0001,11.647237255573273,688800,24.353876686096193
693500,102,13870,50.0,6752,-72.93173330999998,0.0001,11.607816910743713,689400,24.407149410247804
694000,102,13880,50.0,6756,-70.68690382999999,0.0001,11.652765364646912,689800,24.48720504760742
694500,102,13890,50.0,6762,-71.19800833,0.0001,11.605116586685181,690400,24.41229616165161
695000,102,13900,50.0,6766,-69.12523487,0.0001,11.679302968978881,690800,24.388696365356445
695500,102,13910,50.0,6772,-68.47000569999999,0.0001,11.865120663642884,691400,24.394098892211915
696000,102,13920,50.0,6777,-67.67786412,0.0001,11.85925573348999,691800,24.392558002471922
696500,102,13930,50.0,6782,-68.49922080000002,0.0001,11.725149660110473,692400,24.411491374969483
697000,102,13940,50.0,6786,-65.16978965,0.0001,11.888971362113953,692800,24.35851511001587
697500,102,13950,50.0,6793,-66.07347484,0.0001,11.769873197078704,693400,24.403081359863283
698000,102,13960,50.0,6798,-69.00467025,0.0001,11.944105520248414,693800,24.38413200378418
698500,102,13970,50.0,6804,-67.50052974,0.0001,11.841655440330506,694400,24.46820291519165
699000,102,13980,50.0,6809,-66.11549406,0.0001,11.969179229736328,694800,24.350784740448
699500,102,13990,50.0,6814,-66.23260070999999,0.0001,11.78823787689209,695400,24.38197551727295
700000,102,14000,50.0,6819,-69.16195967,0.0001,12.005524253845214,695800,24.431666603088377
700500,102,14010,50.0,6824,-69.21591362999999,0.0001,11.918330302238465,696400,24.412759475708008
701000,102,14020,50.0,6828,-68.88923345,0.0001,11.893687443733215,696800,24.318521518707275
701500,102,14030,50.0,6834,-72.21487256999998,0.0001,11.95962972164154,697400,24.313854885101318
702000,102,14040,50.0,6838,-72.54837922,0.0001,11.915480899810792,697800,24.391054248809816
702500,102,14050,50.0,6844,-71.51830098,0.0001,11.963333015441895,698400,24.266053237915038
703000,102,14060,50.0,6848,-69.5381342,0.0001,11.849030966758727,698800,24.41739242553711
703500,102,14070,50.0,6854,-69.62537572,0.0001,12.106024403572082,699400,24.300098094940186
704000,102,14080,50.0,6858,-69.54020639,0.0001,11.939338946342469,699800,24.38058225631714
704500,102,14090,50.0,6865,-69.39460693,0.0001,11.740353398323059,700400,24.311351699829103
705000,102,14100,50.0,6869,-67.88042816000001,0.0001,11.955008335113526,700800,24.374406757354738
705500,102,14110,50.0,6875,-68.48095282,0.0001,11.92498649597168,701400,24.42605628967285
706000,102,14120,50.0,6880,-67.38275326,0.0001,12.05214381456375,701800,24.299559326171874
706500,102,14130,50.0,6885,-64.85307218,0.0001,11.888556814193725,702400,24.365549869537354
707000,102,14140,50.0,6890,-63.598408309999996,0.0001,11.807044909000396,702800,24.303598365783692
707500,102,14150,50.0,6897,-63.846327030000005,0.0001,11.803424944877625,703400,24.32347011566162
708000,102,14160,50.0,6901,-66.81325656,0.0001,11.899921016693115,703800,24.317100009918214
708500,102,14170,50.0,6907,-68.62979748000002,0.0001,11.837536034584046,704400,24.371532592773438
709000,102,14180,50.0,6911,-69.29304807000001,0.0001,11.842274842262269,704800,24.374463233947754
709500,102,14190,50.0,6916,-71.17994711,0.0001,11.828533658981323,705400,24.346293411254884
710000,102,14200,50.0,6921,-70.66537120999999,0.0001,11.727691431045532,705800,24.348074512481688
710500,102,14210,50.0,6928,-70.63354591,0.0001,12.069427671432495,706400,24.34120147705078
711000,102,14220,50.0,6932,-73.39657815000001,0.0001,11.728892006874084,706800,24.319332370758058
711500,102,14230,50.0,6937,-73.49773384,0.0001,11.910848817825318,707400,24.30121648788452
712000,102,14240,50.0,6942,-74.03420056999998,0.0001,11.83816547870636,707800,24.321385116577147
712500,102,14250,50.0,6948,-73.08949664000002,0.0001,11.7691561460495,708400,24.321322288513183
713000,102,14260,50.0,6952,-68.12855822,0.0001,11.615974245071412,708800,24.248100643157958
713500,102,14270,50.0,6958,-67.04170721,0.0001,11.564831576347352,709400,24.375470275878907
714000,102,14280,50.0,6963,-65.83799672,0.0001,11.54561469554901,709800,24.346300029754637
714500,102,14290,50.0,6968,-63.76944318000001,0.0001,12.0604310464859,710400,24.298706188201905
715000,102,14300,50.0,6972,-64.75266528,0.0001,11.921499404907227,710800,24.389182224273682
715500,102,14310,50.0,6978,-66.90545312999998,0.0001,11.668728628158568,711400,24.27797529220581
716000,102,14320,50.0,6982,-65.43255768,0.0001,11.800971403121949,711800,24.29348117828369
716500,102,14330,50.0,6988,-65.52800863,0.0001,11.744429621696472,712400,24.214987869262696
717000,102,14340,50.0,6992,-64.65049875000001,0.0001,11.639419512748718,712800,24.234611129760744
717500,102,14350,50.0,6999,-63.96949189,0.0001,11.785790734291076,713400,24.245824337005615
718000,102,14360,50.0,7003,-63.433685360000005,0.0001,11.765362677574158,713800,24.274062175750732
718500,102,14370,50.0,7008,-64.08874154999998,0.0001,11.541110985279083,714400,24.330840339660643
719000,102,14380,50.0,7012,-66.60896897,0.0001,11.618803734779357,714800,24.242360725402833
719500,102,14390,50.0,7018,-65.22840590999999,0.0001,12.034496355056763,715400,24.36629322052002
720000,102,14400,50.0,7023,-65.49855126,0.0001,11.817792444229125,715800,24.279791088104247
720500,102,14410,50.0,7029,-64.73938032,0.0001,11.576094932556153,716400,24.294249114990233
721000,102,14420,50.0,7033,-64.7172915,0.0001,11.7954070520401,716800,24.253103466033934
721500,102,14430,50.0,7038,-63.29407811,0.0001,11.337447710037232,717400,24.30424337387085
722000,102,14440,50.0,7043,-63.76951191999999,0.0001,11.808978114128113,717800,24.341592140197754
722500,102,14450,50.0,7050,-64.30380086000001,0.0001,11.647014732360839,718400,24.273782176971437
723000,102,14460,50.0,7054,-64.47134700999999,0.0001,11.626115531921387,718800,24.27787992477417
723500,102,14470,50.0,7059,-63.23054561,0.0001,11.582549715042115,719400,24.27984344482422
724000,102,14480,50.0,7063,-60.99144820000001,0.0001,11.916315360069275,719800,24.270967864990233
724500,102,14490,50.0,7070,-62.253689590000015,0.0001,11.981510105133056,720400,24.286420516967773
725000,102,14500,50.0,7076,-60.64343556000001,0.0001,11.701472048759461,720800,24.15842725753784
725500,102,14510,50.0,7082,-58.73289435000001,0.0001,12.016014180183411,721400,24.23089277267456
726000,102,14520,50.0,7086,-57.577369499999996,0.0001,11.850123915672302,721800,24.17751066207886
726500,102,14530,50.0,7091,-58.1009628,0.0001,11.80440930366516,722400,24.193572483062745
727000,102,14540,50.0,7095,-57.534642279999986,0.0001,11.681769785881043,722800,24.243219108581542
727500,102,14550,50.0,7101,-59.94800716,0.0001,11.580264902114868,723400,24.178376541137695
728000,102,14560,50.0,7107,-59.29596343,0.0001,11.924000473022462,723800,24.30583869934082
728500,102,14570,50.0,7113,-58.621275059999995,0.0001,11.955490369796753,724400,24.286013374328615
729000,102,14580,50.0,7117,-59.27080974999999,0.0001,11.811942405700684,724800,24.204170989990235
729500,102,14590,50.0,7123,-59.24144415,0.0001,12.021735615730286,725400,24.202024860382082
730000,102,14600,50.0,7127,-60.227579219999996,0.0001,11.75911192893982,725800,24.179186325073243
730500,102,14610,50.0,7135,-61.532470059999994,0.0001,11.68319212436676,726400,24.27446828842163
731000,102,14620,50.0,7139,-66.28037693999998,0.0001,11.903904428482056,726800,24.150475902557375
731500,102,14630,50.0,7145,-65.347086,0.0001,12.00680332183838,727400,24.22073616027832
732000,102,14640,50.0,7149,-66.38745519,0.0001,11.885025458335877,727800,24.201206531524658
732500,102,14650,50.0,7155,-63.52900785999999,0.0001,11.776828322410584,728400,24.198619728088378
733000,102,14660,50.0,7159,-64.94474097,0.0001,11.847961783409119,728800,24.17234100341797
733500,102,14670,50.0,7166,-65.64361714,0.0001,11.891854176521301,729400,24.12138166427612
734000,102,14680,50.0,7170,-67.57318070000001,0.0001,11.743424582481385,729800,24.153867874145508
734500,102,14690,50.0,7176,-66.35672536000001,0.0001,12.185293464660644,730400,24.202761192321777
735000,102,14700,50.0,7180,-67.87080004,0.0001,11.892844624519348,730800,24.256183166503906
735500,102,14710,50.0,7186,-66.34728639000001,0.0001,11.89511742591858,731400,24.062547588348387
736000,102,14720,50.0,7190,-61.35258164,0.0001,11.897768535614013,731800,24.023334255218504
736500,102,14730,50.0,7196,-62.979984359999996,0.0001,12.0845583152771,732400,24.184892826080322
737000,102,14740,50.0,7200,-62.48210458,0.0001,11.944050011634827,732800,24.143583011627197
737500,102,14750,50.0,7207,-62.685991160000015,0.0001,11.92415509223938,733400,24.10738456726074
738000,102,14760,50.0,7212,-62.597237950000014,0.0001,11.979811925888061,733800,24.063972568511964
738500,102,14770,50.0,7217,-65.08958926,0.0001,11.978459348678589,734400,24.135652866363525
739000,102,14780,50.0,7223,-63.36763028,0.0001,11.73766318321228,734800,24.075912609100342
739500,102,14790,50.0,7228,-63.650177920000004,0.0001,12.01477102279663,735400,24.133202266693115
740000,102,14800,50.0,7232,-62.529294529999994,0.0001,11.66853184223175,735800,24.111203060150146
740500,102,14810,50.0,7238,-63.98926536,0.0001,11.958358745574952,736400,24.097991638183593
741000,102,14820,50.0,7242,-65.91128488,0.0001,12.04680028438568,736800,24.109777755737305
741500,102,14830,50.0,7247,-64.44032788999999,0.0001,11.912771344184875,737400,24.025213775634764
742000,102,14840,50.0,7252,-65.94270245,0.0001,11.823834991455078,737800,24.07279191970825
742500,102,14850,50.0,7258,-66.66359442,0.0001,12.193042812347413,738400,24.131815452575683
743000,102,14860,50.0,7262,-65.84238532999998,0.0001,12.29441505432129,738800,24.10803581237793
743500,102,14870,50.0,7267,-62.72018712999999,0.0001,12.128832728862763,739400,24.13202777862549
744000,102,14880,50.0,7271,-61.92906849,0.0001,12.0227734375,739800,24.09987606048584
