time/fps,time/episodes,time/time_elapsed,time/total timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/critic_loss,train/learning_rate,train/n_updates,train/actor_loss
113,18060,7965,903000,-73.68953401,50.0,25.596853046417237,0.0001,898800,27.485919437408448
113,18070,7970,903500,-78.44478652000002,50.0,25.549476203918456,0.0001,899400,27.377776203155516
113,18080,7973,904000,-77.51358229,50.0,25.389562950134277,0.0001,899800,27.513823165893555
113,18090,7979,904500,-76.28289183000001,50.0,25.285598831176756,0.0001,900400,27.480535678863525
113,18100,7983,905000,-74.98371946,50.0,25.697158489227295,0.0001,900800,27.687343063354493
113,18110,7988,905500,-74.38441015000001,50.0,25.325846719741822,0.0001,901400,27.46019655227661
113,18120,7992,906000,-77.25209546,50.0,25.11027771949768,0.0001,901800,27.599404525756835
113,18130,7997,906500,-77.2031609,50.0,25.736434621810915,0.0001,902400,27.524309215545653
113,18140,8000,907000,-76.87330534,50.0,25.342319078445435,0.0001,902800,27.538327465057375
113,18150,8005,907500,-77.70246390000001,50.0,25.314121694564818,0.0001,903400,27.47663516998291
113,18160,8009,908000,-75.16129935000001,50.0,25.208045768737794,0.0001,903800,27.446165523529054
113,18170,8014,908500,-72.87010424,50.0,25.28130334854126,0.0001,904400,27.640614204406738
113,18180,8017,909000,-73.64526187999999,50.0,25.41771053314209,0.0001,904800,27.545122299194336
113,18190,8023,909500,-73.19329007,50.0,25.390222034454347,0.0001,905400,27.495051975250245
113,18200,8026,910000,-73.62355721,50.0,25.593605556488036,0.0001,905800,27.50070671081543
113,18210,8031,910500,-73.67833724,50.0,25.36448084831238,0.0001,906400,27.525239868164064
113,18220,8035,911000,-72.66896106999998,50.0,25.431119318008424,0.0001,906800,27.526093559265135
113,18230,8040,911500,-69.2818427,50.0,25.33680139541626,0.0001,907400,27.554142436981202
113,18240,8044,912000,-68.03810788999999,50.0,25.39600184440613,0.0001,907800,27.44552007675171
113,18250,8049,912500,-69.84431135,50.0,25.18249430656433,0.0001,908400,27.539049491882324
113,18260,8053,913000,-70.36227822,50.0,25.166644191741945,0.0001,908800,27.595301856994627
113,18270,8058,913500,-67.41139913,50.0,24.966466093063353,0.0001,909400,27.326261558532714
113,18280,8062,914000,-71.73662828,50.0,25.062792501449586,0.0001,909800,27.49680416107178
113,18290,8067,914500,-74.06092716,50.0,25.111302404403688,0.0001,910400,27.509534931182863
113,18300,8070,915000,-73.96415936,50.0,25.110443353652954,0.0001,910800,27.535162754058838
113,18310,8075,915500,-73.79202405000001,50.0,25.00114870071411,0.0001,911400,27.396456451416014
113,18320,8079,916000,-70.09855355999998,50.0,24.9473921585083,0.0001,911800,27.35431116104126
113,18330,8084,916500,-74.05158962,50.0,25.10931909561157,0.0001,912400,27.53983226776123
113,18340,8088,917000,-79.85688806000002,50.0,25.165433473587036,0.0001,912800,27.438380336761476
113,18350,8093,917500,-76.97613056,50.0,25.46091251373291,0.0001,913400,27.571571788787843
113,18360,8096,918000,-76.65677455000001,50.0,25.551148595809938,0.0001,913800,27.496647186279297
113,18370,8101,918500,-79.91750419,50.0,25.224914798736574,0.0001,914400,27.44623586654663
113,18380,8105,919000,-74.50404671000001,50.0,25.361845712661744,0.0001,914800,27.49230443954468
113,18390,8111,919500,-73.29610348000001,50.0,25.22199493408203,0.0001,915400,27.404346084594728
113,18400,8115,920000,-75.79795436,50.0,25.470617628097536,0.0001,915800,27.496455402374266
113,18410,8120,920500,-78.63603228000001,50.0,25.08236304283142,0.0001,916400,27.4089506149292
113,18420,8124,921000,-79.43727826,50.0,25.58779909133911,0.0001,916800,27.499134616851805
113,18430,8129,921500,-80.43685328000001,50.0,25.273016595840453,0.0001,917400,27.48077814102173
113,18440,8133,922000,-76.42554514,50.0,25.17084331512451,0.0001,917800,27.40027732849121
113,18450,8138,922500,-79.80269513,50.0,25.33369556427002,0.0001,918400,27.45698760986328
113,18460,8142,923000,-80.23180128000001,50.0,25.225236377716065,0.0001,918800,27.413911266326906
113,18470,8147,923500,-78.02699892000001,50.0,24.93600790023804,0.0001,919400,27.335003700256348
113,18480,8150,924000,-78.49637011,50.0,25.404373655319215,0.0001,919800,27.454051570892332
113,18490,8155,924500,-75.9433253,50.0,24.744716148376465,0.0001,920400,27.388210105895997
113,18500,8159,925000,-75.09658843,50.0,25.172199058532716,0.0001,920800,27.415430755615233
113,18510,8164,925500,-73.71053919,50.0,24.961630859375,0.0001,921400,27.42999099731445
113,18520,8168,926000,-77.04976081000001,50.0,25.074276046752928,0.0001,921800,27.359865646362305
113,18530,8173,926500,-76.82478041,50.0,24.992705202102663,0.0001,922400,27.442118225097655
113,18540,8176,927000,-76.33215105,50.0,25.36024164199829,0.0001,922800,27.36978605270386
113,18550,8183,927500,-72.87010259000002,50.0,25.103199672698974,0.0001,923400,27.450707664489745
113,18560,8186,928000,-73.02948207,50.0,25.546206951141357,0.0001,923800,27.411860218048094
113,18570,8191,928500,-71.77648501,50.0,25.092272920608522,0.0001,924400,27.42182559967041
113,18580,8195,929000,-72.76838370000002,50.0,25.130403356552122,0.0001,924800,27.438398189544678
113,18590,8200,929500,-73.19606661,50.0,25.054808959960937,0.0001,925400,27.41180383682251
113,18600,8204,930000,-75.09373193,50.0,24.967746725082396,0.0001,925800,27.35126993179321
113,18610,8209,930500,-73.10559548,50.0,25.239350776672364,0.0001,926400,27.415599327087403
113,18620,8213,931000,-70.46556705,50.0,25.187919836044312,0.0001,926800,27.429209365844727
113,18630,8218,931500,-64.74157507,50.0,24.902841997146606,0.0001,927400,27.35659996032715
113,18640,8221,932000,-67.19274017,50.0,25.087705154418945,0.0001,927800,27.412269477844237
113,18650,8226,932500,-69.40959275000002,50.0,25.057402191162108,0.0001,928400,27.42932903289795
113,18660,8230,933000,-71.28289561,50.0,25.45042290687561,0.0001,928800,27.410014152526855
113,18670,8235,933500,-74.37621091999999,50.0,24.97979419708252,0.0001,929400,27.340829315185548
113,18680,8238,934000,-73.99025139999999,50.0,25.193902988433837,0.0001,929800,27.383812046051027
113,18690,8243,934500,-76.42547397,50.0,25.07164095878601,0.0001,930400,27.380054569244386
113,18700,8247,935000,-72.38070962,50.0,25.510192289352418,0.0001,930800,27.354923286437987
113,18710,8253,935500,-71.67747438,50.0,25.166418924331666,0.0001,931400,27.415897579193114
113,18720,8256,936000,-70.16280209,50.0,25.417380332946777,0.0001,931800,27.333187999725343
113,18730,8262,936500,-72.21299089,50.0,25.51822632789612,0.0001,932400,27.328604068756103
113,18740,8265,937000,-69.67876362,50.0,25.682373495101928,0.0001,932800,27.347459621429444
113,18750,8270,937500,-67.99376293000002,50.0,25.22472430229187,0.0001,933400,27.350037689208985
113,18760,8274,938000,-66.0978186,50.0,25.245800914764406,0.0001,933800,27.380923881530762
113,18770,8279,938500,-63.979453539999994,50.0,25.358216676712036,0.0001,934400,27.313880443572998
113,18780,8282,939000,-63.01167481,50.0,25.003072299957275,0.0001,934800,27.284493465423584
113,18790,8288,939500,-66.37608682999999,50.0,25.272078857421874,0.0001,935400,27.375681133270263
113,18800,8291,940000,-68.88609049,50.0,25.519675102233887,0.0001,935800,27.406676712036134
113,18810,8296,940500,-70.43869592,50.0,25.555400333404542,0.0001,936400,27.35043716430664
113,18820,8300,941000,-74.44846211999999,50.0,25.6259698677063,0.0001,936800,27.334211940765382
113,18830,8305,941500,-75.71917074000001,50.0,25.29689730644226,0.0001,937400,27.3257985496521
113,18840,8309,942000,-77.88115253000001,50.0,25.248747539520263,0.0001,937800,27.2980973815918
113,18850,8314,942500,-78.20586297,50.0,25.48815905570984,0.0001,938400,27.33253824234009
113,18860,8318,943000,-77.11859812,50.0,25.657149085998537,0.0001,938800,27.430918350219727
113,18870,8324,943500,-78.85393859999999,50.0,25.627227659225465,0.0001,939400,27.346813125610353
113,18880,8328,944000,-79.32724663,50.0,25.478950366973876,0.0001,939800,27.295753765106202
113,18890,8333,944500,-74.86364546,50.0,25.700662031173707,0.0001,940400,27.26942945480347
113,18900,8336,945000,-72.81283959,50.0,25.980429248809813,0.0001,940800,27.359688034057616
113,18910,8341,945500,-72.41921303999999,50.0,25.66102475166321,0.0001,941400,27.434039726257325
113,18920,8345,946000,-71.82916671,50.0,25.898159980773926,0.0001,941800,27.368020305633546
113,18930,8350,946500,-71.67711245999999,50.0,25.656921129226685,0.0001,942400,27.32872486114502
113,18940,8354,947000,-69.06252332999999,50.0,25.934712409973145,0.0001,942800,27.32253192901611
113,18950,8359,947500,-68.36101323,50.0,25.264300632476807,0.0001,943400,27.210281715393066
113,18960,8363,948000,-68.27456719000003,50.0,25.565165939331056,0.0001,943800,27.279406242370605
113,18970,8367,948500,-67.56677710000001,50.0,25.514753894805906,0.0001,944400,27.314911041259766
113,18980,8371,949000,-70.20490860000001,50.0,25.424445219039917,0.0001,944800,27.390486488342287
113,18990,8377,949500,-69.91550413,50.0,25.168136196136473,0.0001,945400,27.371462898254393
113,19000,8381,950000,-70.54490726,50.0,25.370215196609497,0.0001,945800,27.362876148223876
113,19010,8386,950500,-72.33877295,50.0,25.414126691818236,0.0001,946400,27.253074588775636
113,19020,8390,951000,-70.08884860000002,50.0,25.640092391967773,0.0001,946800,27.286060829162597
113,19030,8396,951500,-69.58730246999998,50.0,25.874509344100954,0.0001,947400,27.309637470245363
113,19040,8399,952000,-71.11489566,50.0,25.590139942169188,0.0001,947800,27.34512252807617
113,19050,8404,952500,-73.39048026,50.0,25.587459354400636,0.0001,948400,27.387595233917235
113,19060,8408,953000,-80.94962491000003,50.0,25.72780755996704,0.0001,948800,27.34663074493408
113,19070,8413,953500,-80.37730059,50.0,25.793339138031005,0.0001,949400,27.259489440917967
113,19080,8417,954000,-77.86367256,50.0,25.674632167816164,0.0001,949800,27.244103565216065
113,19090,8422,954500,-81.69419663,50.0,25.790696563720704,0.0001,950400,27.3112015914917
113,19100,8426,955000,-81.53163164,50.0,25.524419689178465,0.0001,950800,27.303743286132814
113,19110,8431,955500,-82.13791845,50.0,25.924019832611084,0.0001,951400,27.195405349731445
113,19120,8434,956000,-84.54355819,50.0,25.43906005859375,0.0001,951800,27.191002349853516
113,19130,8440,956500,-84.22280487999998,50.0,25.71039824485779,0.0001,952400,27.308464641571046
113,19140,8443,957000,-85.63257559999998,50.0,26.27470925331116,0.0001,952800,27.319731178283693
113,19150,8448,957500,-85.54878382999999,50.0,25.909009046554566,0.0001,953400,27.29555871963501
113,19160,8452,958000,-79.60668098000001,50.0,25.947847337722777,0.0001,953800,27.221343517303467
113,19170,8458,958500,-79.20831358000001,50.0,25.82671096801758,0.0001,954400,27.302027969360353
113,19180,8461,959000,-79.12439044,50.0,25.74507125854492,0.0001,954800,27.192702617645264
113,19190,8468,959500,-73.66987878,50.0,26.16422565460205,0.0001,955400,27.29516212463379
113,19200,8471,960000,-75.50751487000002,50.0,26.150477905273437,0.0001,955800,27.31073709487915
113,19210,8476,960500,-82.09636541000002,50.0,25.70614665031433,0.0001,956400,27.291492290496826
113,19220,8480,961000,-78.22425505,50.0,26.286741065979005,0.0001,956800,27.203805961608886
113,19230,8485,961500,-79.48851183000001,50.0,26.097892322540282,0.0001,957400,27.2731671333313
113,19240,8489,962000,-76.77709189000001,50.0,26.301466569900512,0.0001,957800,27.367646083831787
113,19250,8494,962500,-76.83384103,50.0,26.000422334671022,0.0001,958400,27.270030212402343
113,19260,8497,963000,-77.74142359000001,50.0,26.488333139419556,0.0001,958800,27.330332679748537
113,19270,8502,963500,-76.77838763999999,50.0,26.00751377105713,0.0001,959400,27.188240242004394
113,19280,8506,964000,-79.98178482999998,50.0,26.225240478515627,0.0001,959800,27.155480422973632
113,19290,8511,964500,-81.59965366,50.0,26.24644973754883,0.0001,960400,27.281953868865966
113,19300,8515,965000,-80.79953176000001,50.0,26.09966830253601,0.0001,960800,27.302595500946044
113,19310,8520,965500,-70.30806222999999,50.0,26.40523155212402,0.0001,961400,27.291923961639405
113,19320,8523,966000,-71.3505993,50.0,26.569633235931395,0.0001,961800,27.271810054779053
113,19330,8529,966500,-76.07310808999999,50.0,26.334473657608033,0.0001,962400,27.217257919311525
113,19340,8533,967000,-77.40882913,50.0,26.801667909622193,0.0001,962800,27.329744701385497
113,19350,8539,967500,-77.97270513000001,50.0,26.27681279182434,0.0001,963400,27.28216444015503
113,19360,8543,968000,-78.47723201999999,50.0,26.425400037765503,0.0001,963800,27.237935695648194
113,19370,8548,968500,-81.28230419,50.0,26.587334575653077,0.0001,964400,27.278251190185546
113,19380,8552,969000,-81.60024104,50.0,26.322309141159057,0.0001,964800,27.240029850006103
113,19390,8557,969500,-81.88177436000001,50.0,26.455419254302978,0.0001,965400,27.21963897705078
113,19400,8561,970000,-81.43726117000001,50.0,26.182291278839113,0.0001,965800,27.24353410720825
113,19410,8566,970500,-81.68869543,50.0,26.4735941696167,0.0001,966400,27.317798137664795
113,19420,8569,971000,-82.12817185,50.0,25.988944330215453,0.0001,966800,27.163092155456543
113,19430,8574,971500,-75.72274965,50.0,26.881330575942993,0.0001,967400,27.13634651184082
113,19440,8578,972000,-80.17998455,50.0,26.416500282287597,0.0001,967800,27.32753465652466
113,19450,8583,972500,-78.922003,50.0,26.90772409439087,0.0001,968400,27.264516620635987
113,19460,8587,973000,-77.27601426,50.0,26.523167219161987,0.0001,968800,27.185358428955077
113,19470,8592,973500,-79.11455733,50.0,26.144759073257447,0.0001,969400,27.202137355804442
113,19480,8595,974000,-79.56425956000001,50.0,26.981108827590944,0.0001,969800,27.252828884124757
113,19490,8600,974500,-79.34479546,50.0,26.922679080963135,0.0001,970400,27.118906211853027
113,19500,8604,975000,-76.91269806999999,50.0,26.65675359725952,0.0001,970800,27.268430347442628
113,19510,8610,975500,-79.66133519,50.0,26.59024045944214,0.0001,971400,27.255809478759765
113,19520,8614,976000,-80.47952461999999,50.0,26.6170011138916,0.0001,971800,27.163068351745604
113,19530,8619,976500,-80.38264546999999,50.0,26.775035133361815,0.0001,972400,27.155919742584228
113,19540,8623,977000,-74.70287955,50.0,26.631590909957886,0.0001,972800,27.232489261627197
113,19550,8628,977500,-77.23834223,50.0,26.770063705444336,0.0001,973400,27.15995288848877
113,19560,8632,978000,-80.42164638000001,50.0,26.73198178291321,0.0001,973800,27.259431419372557
113,19570,8637,978500,-79.9515531,50.0,27.09098090171814,0.0001,974400,27.343229846954344
113,19580,8641,979000,-77.70246406999999,50.0,26.701089162826538,0.0001,974800,27.178367691040037
113,19590,8646,979500,-76.98172444999999,50.0,26.715233068466187,0.0001,975400,27.215067787170412
113,19600,8650,980000,-78.21498399000001,50.0,26.921587734222413,0.0001,975800,27.233970584869386
113,19610,8655,980500,-77.68865349,50.0,26.62034767150879,0.0001,976400,27.21297498703003
113,19620,8658,981000,-76.07635747999998,50.0,26.75115324020386,0.0001,976800,27.21418712615967
113,19630,8664,981500,-78.90163835,50.0,26.491297836303712,0.0001,977400,27.0705410194397
113,19640,8667,982000,-79.69269246,50.0,27.05763785362244,0.0001,977800,27.219690475463867
113,19650,8672,982500,-76.5621533,50.0,26.495791683197023,0.0001,978400,27.15406318664551
113,19660,8676,983000,-76.85595907,50.0,26.938491830825807,0.0001,978800,27.165657596588133
113,19670,8682,983500,-73.76151661,50.0,26.75846004486084,0.0001,979400,27.24672601699829
113,19680,8685,984000,-76.12441908,50.0,26.74180675506592,0.0001,979800,27.164072303771974
113,19690,8691,984500,-75.61247645999998,50.0,26.93252296447754,0.0001,980400,27.18065128326416
113,19700,8694,985000,-81.58362563,50.0,27.03362053871155,0.0001,980800,27.260267848968507
113,19710,8699,985500,-79.56824202000001,50.0,27.065660877227785,0.0001,981400,27.16985116958618
113,19720,8703,986000,-80.57960423,50.0,26.91336075782776,0.0001,981800,27.19620979309082
113,19730,8708,986500,-76.95921047,50.0,26.708906354904176,0.0001,982400,27.213375930786132
113,19740,8712,987000,-78.88743155000002,50.0,27.01504716873169,0.0001,982800,27.17100912094116
113,19750,8717,987500,-83.62949176000001,50.0,26.848676776885988,0.0001,983400,27.18555534362793
113,19760,8720,988000,-82.18893431999999,50.0,27.037474355697633,0.0001,983800,27.310548458099365
113,19770,8726,988500,-82.48040024,50.0,26.886940565109253,0.0001,984400,27.163718147277834
113,19780,8729,989000,-78.29218495999997,50.0,26.736621112823485,0.0001,984800,27.272643508911134
113,19790,8735,989500,-78.80902038,50.0,26.959832010269164,0.0001,985400,27.222798404693602
113,19800,8738,990000,-74.60810973,50.0,26.876499576568605,0.0001,985800,27.26053497314453
113,19810,8743,990500,-75.56619883000002,50.0,26.917676696777345,0.0001,986400,27.213947658538817
113,19820,8748,991000,-74.35277913,50.0,26.942284832000734,0.0001,986800,27.083879623413086
113,19830,8754,991500,-76.21249076000001,50.0,27.035500831604004,0.0001,987400,27.210440368652343
113,19840,8758,992000,-74.564612,50.0,26.845133066177368,0.0001,987800,27.212966861724855
113,19850,8763,992500,-70.6160365,50.0,26.73241376876831,0.0001,988400,27.158358116149902
113,19860,8767,993000,-68.57777941,50.0,26.48858790397644,0.0001,988800,27.07621265411377
113,19870,8772,993500,-67.75467707000001,50.0,26.935551147460938,0.0001,989400,27.184138793945312
113,19880,8775,994000,-68.02471475000002,50.0,26.833488206863404,0.0001,989800,27.13538843154907
113,19890,8781,994500,-69.76865821000001,50.0,26.964278554916383,0.0001,990400,27.17801218032837
